ID,ns,score,E.C.
ID43,43,0.9465825978143108,DELTA-LyCov555
ID44,44,0.9499600087683708,DELTA-LyCov555
ID45,45,0.9615158204888594,DELTA-LyCov555
ID46,46,0.9632801121446994,DELTA-LyCov555
ID47,47,0.9498650146520636,DELTA-LyCov555
ID48,48,0.939797479059421,DELTA-LyCov555
ID49,49,0.93934728065325,DELTA-LyCov555
ID50,50,0.9043986650890384,DELTA-LyCov555
ID51,51,0.9197405738091056,DELTA-LyCov555
ID52,52,0.9036514996606654,DELTA-LyCov555
ID53,53,0.9103765143218662,DELTA-LyCov555
ID54,54,0.8963959268112486,DELTA-LyCov555
ID55,55,0.9221341620661444,DELTA-LyCov555
ID56,56,0.9203776820111396,DELTA-LyCov555
ID57,57,0.8857443468028677,DELTA-LyCov555
ID58,58,0.9011301647634756,DELTA-LyCov555
ID59,59,0.9297573559046544,DELTA-LyCov555
ID60,60,0.9020371488287752,DELTA-LyCov555
ID61,61,0.8871211902821471,DELTA-LyCov555
ID62,62,0.9071012241072648,DELTA-LyCov555
ID63,63,0.9182032617685024,DELTA-LyCov555
ID64,64,0.9211637429758044,DELTA-LyCov555
ID65,65,0.926409080061647,DELTA-LyCov555
ID66,66,0.914074703093534,DELTA-LyCov555
ID67,67,0.9010503790091684,DELTA-LyCov555
ID68,68,0.9002075996583269,DELTA-LyCov555
ID69,69,0.9071194329150184,DELTA-LyCov555
ID70,70,0.920823337394799,DELTA-LyCov555
ID71,71,0.9071397027495924,DELTA-LyCov555
ID72,72,0.9041622994628652,DELTA-LyCov555
ID73,73,0.9561094253773044,DELTA-LyCov555
ID74,74,0.8873671897198191,DELTA-LyCov555
ID75,75,0.9076804079245252,DELTA-LyCov555
ID76,76,0.901025591678218,DELTA-LyCov555
ID77,77,0.8804010375259038,DELTA-LyCov555
ID78,78,0.8403941374441235,DELTA-LyCov555
ID79,79,0.8640396351798172,DELTA-LyCov555
ID80,80,0.8791979423338242,DELTA-LyCov555
ID81,81,0.899360893961968,DELTA-LyCov555
ID82,82,0.8480440589056982,DELTA-LyCov555
ID83,83,0.8830838748641329,DELTA-LyCov555
ID84,84,0.9170706661248929,DELTA-LyCov555
ID85,85,0.9006158182570655,DELTA-LyCov555
ID86,86,0.8738443069985801,DELTA-LyCov555
ID87,87,0.9108882751772832,DELTA-LyCov555
ID88,88,0.9203048340455254,DELTA-LyCov555
ID89,89,0.907908909626112,DELTA-LyCov555
ID90,90,0.9057922768828652,DELTA-LyCov555
ID91,91,0.9259947490700732,DELTA-LyCov555
ID92,92,0.9223108821791632,DELTA-LyCov555
ID93,93,0.9176350539433816,DELTA-LyCov555
ID94,94,0.9019616715391318,DELTA-LyCov555
ID95,95,0.9235877471381044,DELTA-LyCov555
ID96,96,0.927562557406666,DELTA-LyCov555
ID97,97,0.9165121436042766,DELTA-LyCov555
ID98,98,0.9310115062569952,DELTA-LyCov555
ID99,99,0.911366213093856,DELTA-LyCov555
ID100,100,0.8936186865775465,DELTA-LyCov555
ID0,0,0.99999888234717,OMICRON-LyCov555
ID1,1,0.9674202515481708,OMICRON-LyCov555
ID2,2,0.9288376522185114,OMICRON-LyCov555
ID3,3,0.9413117764194496,OMICRON-LyCov555
ID4,4,0.9244438789428736,OMICRON-LyCov555
ID5,5,0.9398469476858408,OMICRON-LyCov555
ID6,6,0.9359089860684456,OMICRON-LyCov555
ID7,7,0.8905277323678563,OMICRON-LyCov555
ID8,8,0.927502628525356,OMICRON-LyCov555
ID9,9,0.9039859062347912,OMICRON-LyCov555
ID10,10,0.8957572898681484,OMICRON-LyCov555
ID11,11,0.875133030666514,OMICRON-LyCov555
ID12,12,0.8947030601233532,OMICRON-LyCov555
ID13,13,0.9148246869633118,OMICRON-LyCov555
ID14,14,0.918055748181167,OMICRON-LyCov555
ID15,15,0.9019324223278116,OMICRON-LyCov555
ID16,16,0.915138824682476,OMICRON-LyCov555
ID17,17,0.9284601212604072,OMICRON-LyCov555
ID18,18,0.906863940884742,OMICRON-LyCov555
ID19,19,0.9158723214806058,OMICRON-LyCov555
ID20,20,0.909937532723253,OMICRON-LyCov555
ID21,21,0.9391139871604516,OMICRON-LyCov555
ID22,22,0.917139785448994,OMICRON-LyCov555
ID23,23,0.8963673954859129,OMICRON-LyCov555
ID24,24,0.9005715444150469,OMICRON-LyCov555
ID25,25,0.8956914970943659,OMICRON-LyCov555
ID26,26,0.8998256786941504,OMICRON-LyCov555
ID27,27,0.908633767349502,OMICRON-LyCov555
ID28,28,0.887532259244267,OMICRON-LyCov555
ID29,29,0.9293889776265436,OMICRON-LyCov555
ID30,30,0.8926246345115286,OMICRON-LyCov555
ID31,31,0.8912400806286181,OMICRON-LyCov555
ID32,32,0.8941124425083364,OMICRON-LyCov555
ID33,33,0.9085327027644836,OMICRON-LyCov555
ID34,34,0.8701828996573989,OMICRON-LyCov555
ID35,35,0.9025179744496108,OMICRON-LyCov555
ID36,36,0.91065019412083,OMICRON-LyCov555
ID37,37,0.8819106694144588,OMICRON-LyCov555
ID38,38,0.8778088581949577,OMICRON-LyCov555
ID39,39,0.8487584406510371,OMICRON-LyCov555
ID40,40,0.8471576414384684,OMICRON-LyCov555
ID41,41,0.8529387197224274,OMICRON-LyCov555
ID42,42,0.8705710446834077,OMICRON-LyCov555
ID43,43,0.8703378321561054,OMICRON-LyCov555
ID44,44,0.8522995681158164,OMICRON-LyCov555
