ID,ns,score,E.C.
ID50,50,0.8880538061357498,DELTA-SOTROVIMAB
ID51,51,0.8186632706158772,DELTA-SOTROVIMAB
ID52,52,0.8022512824424669,DELTA-SOTROVIMAB
ID53,53,0.8227177283686505,DELTA-SOTROVIMAB
ID54,54,0.8607786831278054,DELTA-SOTROVIMAB
ID55,55,0.816150765367885,DELTA-SOTROVIMAB
ID56,56,0.8752301363527505,DELTA-SOTROVIMAB
ID57,57,0.8340343398869074,DELTA-SOTROVIMAB
ID58,58,0.7879337458969902,DELTA-SOTROVIMAB
ID59,59,0.862305691136393,DELTA-SOTROVIMAB
ID60,60,0.8726079294945519,DELTA-SOTROVIMAB
ID61,61,0.9084491889846416,DELTA-SOTROVIMAB
ID62,62,0.8003049240212802,DELTA-SOTROVIMAB
ID63,63,0.8452091485753953,DELTA-SOTROVIMAB
ID64,64,0.8463202731210216,DELTA-SOTROVIMAB
ID65,65,0.8644445317871448,DELTA-SOTROVIMAB
ID66,66,0.8301486805605728,DELTA-SOTROVIMAB
ID67,67,0.8679622147072661,DELTA-SOTROVIMAB
ID68,68,0.9448079372999456,DELTA-SOTROVIMAB
ID69,69,0.8757554363587002,DELTA-SOTROVIMAB
ID70,70,0.8115462934697236,DELTA-SOTROVIMAB
ID71,71,0.8410007064325971,DELTA-SOTROVIMAB
ID72,72,0.7673944245719936,DELTA-SOTROVIMAB
ID73,73,0.9142895764597412,DELTA-SOTROVIMAB
ID74,74,0.9339653863675862,DELTA-SOTROVIMAB
ID75,75,0.8979066185686199,DELTA-SOTROVIMAB
ID76,76,0.8870746141155478,DELTA-SOTROVIMAB
ID77,77,0.8875279342503396,DELTA-SOTROVIMAB
ID78,78,0.8811266660000481,DELTA-SOTROVIMAB
ID79,79,0.8851281532375873,DELTA-SOTROVIMAB
ID80,80,0.9006819902629227,DELTA-SOTROVIMAB
ID81,81,0.8469902488411964,DELTA-SOTROVIMAB
ID82,82,0.7685615568241114,DELTA-SOTROVIMAB
ID83,83,0.7648059402900292,DELTA-SOTROVIMAB
ID84,84,0.8870131736247865,DELTA-SOTROVIMAB
ID85,85,0.8573539871437026,DELTA-SOTROVIMAB
ID86,86,0.8893553524125147,DELTA-SOTROVIMAB
ID87,87,0.8360700901632483,DELTA-SOTROVIMAB
ID88,88,0.9038148061030944,DELTA-SOTROVIMAB
ID89,89,0.9081956838248136,DELTA-SOTROVIMAB
ID90,90,0.9060686737899658,DELTA-SOTROVIMAB
ID91,91,0.93039639284726,DELTA-SOTROVIMAB
ID92,92,0.9195766680209206,DELTA-SOTROVIMAB
ID93,93,0.8549783551402185,DELTA-SOTROVIMAB
ID94,94,0.9028943655563412,DELTA-SOTROVIMAB
ID95,95,0.8481443171072637,DELTA-SOTROVIMAB
ID96,96,0.8166062537900585,DELTA-SOTROVIMAB
ID97,97,0.924624399084406,DELTA-SOTROVIMAB
ID98,98,0.8522445811512521,DELTA-SOTROVIMAB
ID99,99,0.9189112366693712,DELTA-SOTROVIMAB
ID100,100,0.8676871226332277,DELTA-SOTROVIMAB
ID0,0,0.999998613931985,OMICRON-SOTROVIMAB
ID1,1,0.9850757371390944,OMICRON-SOTROVIMAB
ID2,2,0.9893812657036892,OMICRON-SOTROVIMAB
ID3,3,0.9741563194096382,OMICRON-SOTROVIMAB
ID4,4,0.987493671834732,OMICRON-SOTROVIMAB
ID5,5,0.9624488900265064,OMICRON-SOTROVIMAB
ID6,6,0.986879360610278,OMICRON-SOTROVIMAB
ID7,7,0.976576125220847,OMICRON-SOTROVIMAB
ID8,8,0.9742003132726412,OMICRON-SOTROVIMAB
ID9,9,0.9901350110223448,OMICRON-SOTROVIMAB
ID10,10,0.9740147584744906,OMICRON-SOTROVIMAB
ID11,11,0.9792081343889484,OMICRON-SOTROVIMAB
ID12,12,0.9926664058893432,OMICRON-SOTROVIMAB
ID13,13,0.984051217799388,OMICRON-SOTROVIMAB
ID14,14,0.9785511516660526,OMICRON-SOTROVIMAB
