ID,ns,score,E.C.
ID92,92,0.9621639727375054,BETA-AZD8895
ID93,93,0.9620444634829962,BETA-AZD8895
ID94,94,0.962446747169971,BETA-AZD8895
ID95,95,0.9577740153280612,BETA-AZD8895
ID96,96,0.9739152249068918,BETA-AZD8895
ID97,97,0.9712113115399292,BETA-AZD8895
ID98,98,0.965935627194328,BETA-AZD8895
ID99,99,0.9583615262007448,BETA-AZD8895
ID100,100,0.9475535451228936,BETA-AZD8895
ID0,0,0.9999987695744929,DELTA-AZD8895
ID1,1,0.983747909806655,DELTA-AZD8895
ID2,2,0.913992459338818,DELTA-AZD8895
ID3,3,0.891262319443094,DELTA-AZD8895
ID4,4,0.9201429275091212,DELTA-AZD8895
ID5,5,0.9359461802124996,DELTA-AZD8895
ID6,6,0.9275719894793144,DELTA-AZD8895
ID7,7,0.91359675834328,DELTA-AZD8895
ID8,8,0.930851089712259,DELTA-AZD8895
ID9,9,0.9517928264414808,DELTA-AZD8895
ID10,10,0.9451253264593884,DELTA-AZD8895
ID11,11,0.9197150890810288,DELTA-AZD8895
ID12,12,0.8745815639457136,DELTA-AZD8895
ID13,13,0.8151581035727021,DELTA-AZD8895
ID14,14,0.8271471683797244,DELTA-AZD8895
ID15,15,0.8100853774355926,DELTA-AZD8895
ID16,16,0.8166611969136848,DELTA-AZD8895
ID17,17,0.809990924823549,DELTA-AZD8895
ID18,18,0.772081877407408,DELTA-AZD8895
ID19,19,0.8405383882381319,DELTA-AZD8895
ID20,20,0.822752659644403,DELTA-AZD8895
ID21,21,0.7823810369788303,DELTA-AZD8895
ID22,22,0.8111910908300684,DELTA-AZD8895
ID23,23,0.8430084208287854,DELTA-AZD8895
ID24,24,0.8052369654039105,DELTA-AZD8895
ID25,25,0.7753680727557876,DELTA-AZD8895
ID26,26,0.8052794030343554,DELTA-AZD8895
ID27,27,0.8190132027269517,DELTA-AZD8895
ID28,28,0.8515782170823506,DELTA-AZD8895
ID29,29,0.7788197004848305,DELTA-AZD8895
ID30,30,0.7518920378964751,DELTA-AZD8895
ID31,31,0.839775577650895,DELTA-AZD8895
ID32,32,0.7655260836350326,DELTA-AZD8895
ID33,33,0.79860232972679,DELTA-AZD8895
ID34,34,0.7516674375915672,DELTA-AZD8895
ID35,35,0.7621397269351998,DELTA-AZD8895
ID36,36,0.7295645117577525,DELTA-AZD8895
ID37,37,0.6071809701056571,DELTA-AZD8895
ID38,38,0.7149689526847226,DELTA-AZD8895
ID39,39,0.7434318115719508,DELTA-AZD8895
ID40,40,0.7974598428565581,DELTA-AZD8895
ID41,41,0.8352583412506821,DELTA-AZD8895
