ID,ns,score,E.C.
ID48,48,0.6216180137864088,OMICRON-CTP59
ID49,49,0.6308140588471955,OMICRON-CTP59
ID50,50,0.6194577339834694,OMICRON-CTP59
ID51,51,0.6126049517102874,OMICRON-CTP59
ID52,52,0.5529524818893788,OMICRON-CTP59
ID53,53,0.5935869121856284,OMICRON-CTP59
ID54,54,0.6014876661163004,OMICRON-CTP59
ID55,55,0.5020084325462623,OMICRON-CTP59
ID56,56,0.6359721760657759,OMICRON-CTP59
ID57,57,0.5844184374159739,OMICRON-CTP59
ID58,58,0.5870023480091447,OMICRON-CTP59
ID59,59,0.5438867768498876,OMICRON-CTP59
ID60,60,0.5927107791861708,OMICRON-CTP59
ID61,61,0.5285239393705372,OMICRON-CTP59
ID62,62,0.5943288608329143,OMICRON-CTP59
ID63,63,0.5760586219155168,OMICRON-CTP59
ID64,64,0.550377196229233,OMICRON-CTP59
ID65,65,0.5859763079990574,OMICRON-CTP59
ID66,66,0.6091631635614017,OMICRON-CTP59
ID67,67,0.5939464252133198,OMICRON-CTP59
ID68,68,0.5612612898563899,OMICRON-CTP59
ID69,69,0.6008479249138444,OMICRON-CTP59
ID70,70,0.608010827865853,OMICRON-CTP59
ID71,71,0.5259131095593569,OMICRON-CTP59
ID72,72,0.5862807850595725,OMICRON-CTP59
ID73,73,0.5828299086587518,OMICRON-CTP59
ID74,74,0.5404818828140452,OMICRON-CTP59
ID75,75,0.5326541993486321,OMICRON-CTP59
ID76,76,0.5129089100195497,OMICRON-CTP59
ID77,77,0.5751170172519974,OMICRON-CTP59
ID78,78,0.4786100309436222,OMICRON-CTP59
ID79,79,0.5281679363974426,OMICRON-CTP59
ID80,80,0.4931925074351315,OMICRON-CTP59
ID81,81,0.5446350949064427,OMICRON-CTP59
ID82,82,0.5771003493427644,OMICRON-CTP59
ID83,83,0.5679550559852257,OMICRON-CTP59
ID84,84,0.544760664971517,OMICRON-CTP59
ID85,85,0.5802669620590382,OMICRON-CTP59
ID86,86,0.5522637890954513,OMICRON-CTP59
ID87,87,0.5616365166652438,OMICRON-CTP59
ID88,88,0.5813733539282149,OMICRON-CTP59
ID89,89,0.5443997179914778,OMICRON-CTP59
ID90,90,0.470187829852694,OMICRON-CTP59
ID91,91,0.5711789521211444,OMICRON-CTP59
ID92,92,0.5741924150662118,OMICRON-CTP59
ID93,93,0.5541224359620444,OMICRON-CTP59
ID94,94,0.610554460440858,OMICRON-CTP59
ID95,95,0.6090202875997157,OMICRON-CTP59
ID96,96,0.5809676908057301,OMICRON-CTP59
ID97,97,0.5448978402321945,OMICRON-CTP59
ID98,98,0.5476247996674547,OMICRON-CTP59
ID99,99,0.5295213248284055,OMICRON-CTP59
ID100,100,0.4872548627884698,OMICRON-CTP59
